r_angstrom,pristine_rdf,Irr._Core_0-15A_rdf,Irr._Shell_15-30A_rdf,Irr._Outer_30-45A_rdf,Irr._Far_45-60A_rdf
2.5,0.002727290146345345,0.021950512694248386,0.015233944696144667,0.005584497501358973,0.006319349082279594
2.5500000000000003,0.011624657384578952,0.03150475175257288,0.02270924616480297,0.014154635436037412,0.014740859217640878
2.6,0.028057969550279276,0.03891814020078124,0.03365909807818967,0.02570672681032263,0.02692220469079839
2.65,0.03862759236447511,0.04761187362704997,0.042321882639143174,0.03722699561174853,0.03562617455273625
2.7,0.039367866314111946,0.050837286545557324,0.052385317233799925,0.04324073830294468,0.04322599436473844
2.75,0.03926952409520576,0.05767627559784412,0.05873245165170255,0.052753758340539976,0.05029576328495007
2.8000000000000003,0.05736382798811473,0.06044661339858494,0.06588044069851658,0.06607678207921056,0.06510945976491912
2.85,0.0885107880819098,0.061482378574819425,0.07077404547705791,0.08239831843388946,0.08614084444609585
2.9000000000000004,0.11523394594307058,0.061153945624789686,0.07301433033278408,0.09959411658771694,0.10516070609194085
2.95,0.1248324941712687,0.05874361686889306,0.07273157510128674,0.1056017878872699,0.11422580558281252
3.0,0.11408891672968442,0.05480525219009902,0.07092995635380776,0.10207199076708527,0.10816536613373273
3.0500000000000003,0.09321041402285002,0.05047850338489863,0.06402841420456264,0.0876936099170944,0.08994076298539332
3.1,0.06567573786982503,0.04720335628429272,0.05571066090308786,0.0688470581091457,0.0679725688041648
3.1500000000000004,0.04314910747241635,0.04184787192576566,0.04460022069587165,0.05041250213527537,0.04756748239797163
3.2,0.028327002302952053,0.03676268348755704,0.0348790863587285,0.03355940607490292,0.031938824817621725
3.25,0.016863049535859317,0.03210585516842178,0.028026903344629518,0.020737345215689592,0.019812943598878887
3.3000000000000003,0.008023215963848317,0.02610182809853406,0.022261209695099024,0.012033128337080444,0.011246067559003316
3.35,0.003174302952217438,0.02206433668730062,0.016219446460486453,0.007133084463391178,0.005744458839108121
3.4000000000000004,0.0007755684167564267,0.01931090691103981,0.013861119764637293,0.0037138883031566042,0.0024462068788287748
3.45,0.00017596213947036415,0.016373557130084107,0.010605854370428564,0.002051218412256156,0.000907737729129089
3.5,3.9943709580833036e-05,0.014228031864782218,0.009551861066700643,0.0014196804641830791,0.0003508766632731251
3.5500000000000003,4.3840280220846805e-06,0.014359483964359246,0.00809997090807905,0.000985126751927635,0.00021106935854509157
3.6,1.2771565622462962e-05,0.014143082385224274,0.0080808204514039,0.0008728125516298919,0.00025933736651151683
3.6500000000000004,0.00012223279424852782,0.012344029694131954,0.007810116128451605,0.0010881587849724892,0.0004855176349113591
3.7,0.00042432208276501054,0.011908580429461146,0.007926182696901445,0.0015008453391684904,0.0008906638035427954
