site_type,distance_angstrom
FCC,0.502664
FCC,0.502704
FCC,0.5724
FCC,0.699567
FCC,0.716095
FCC,0.553612
FCC,0.59259
FCC,0.471012
FCC,0.849
FCC,0.847043
FCC,0.785792
FCC,0.508318
FCC,0.44814
FCC,0.652498
FCC,0.44889
FCC,1.015552
FCC,0.705188
FCC,1.021502
FCC,0.757569
FCC,0.690895
FCC,0.525682
FCC,0.545434
FCC,0.534341
FCC,0.529101
FCC,0.719628
FCC,0.754961
FCC,0.752334
FCC,0.775296
FCC,0.669765
FCC,0.632448
FCC,0.595325
FCC,0.79388
FCC,0.8934
FCC,0.741799
FCC,0.624345
FCC,0.659846
FCC,1.929345
FCC,0.71348
FCC,0.655704
FCC,0.679693
FCC,0.637896
FCC,0.548714
FCC,0.671093
FCC,0.595863
FCC,0.698208
FCC,0.6878
FCC,0.723411
FCC,0.654578
FCC,0.500969
FCC,0.705908
FCC,0.47084
FCC,0.631725
FCC,0.458047
FCC,0.472367
FCC,0.542512
FCC,0.570636
FCC,0.493637
FCC,0.579289
FCC,0.653275
FCC,0.585041
FCC,0.624606
FCC,0.532713
FCC,0.653602
FCC,0.522911
FCC,0.712096
FCC,0.69591
FCC,0.751441
FCC,0.493259
FCC,0.531883
FCC,0.5596
FCC,0.568397
FCC,0.349071
FCC,0.4968
FCC,0.784275
FCC,0.599758
FCC,0.541006
FCC,0.446736
FCC,0.811435
FCC,0.421499
FCC,0.683778
FCC,0.769976
FCC,0.715515
FCC,0.616919
FCC,0.655526
FCC,0.502733
FCC,0.5562
FCC,0.66807
FCC,0.477903
FCC,0.756787
FCC,0.56624
FCC,0.778794
FCC,0.641672
FCC,0.805947
FCC,0.640043
FCC,0.683794
FCC,0.605573
FCC,0.566001
FCC,0.620366
FCC,0.56694
FCC,0.636081
FCC,0.844417
FCC,0.727308
FCC,0.71101
FCC,0.477764
FCC,0.339553
FCC,0.599122
FCC,0.656676
FCC,0.319276
FCC,0.884643
FCC,0.679465
FCC,0.547257
FCC,0.848923
FCC,0.696657
FCC,0.63448
FCC,0.717544
FCC,0.585711
FCC,0.589637
FCC,0.814831
FCC,0.748542
FCC,1.065778
FCC,0.769563
FCC,0.583372
FCC,0.495338
FCC,0.502704
FCC,0.637193
FCC,0.583455
FCC,0.778028
FCC,0.65459
FCC,0.828013
FCC,0.570964
FCC,0.641016
FCC,0.621486
FCC,0.777965
FCC,0.557466
FCC,0.778604
FCC,1.991446
FCC,0.863533
FCC,0.501664
FCC,0.50779
FCC,0.738584
FCC,0.494062
FCC,0.774857
FCC,0.791299
FCC,0.811103
FCC,0.452614
FCC,0.517725
FCC,0.540651
FCC,0.96298
FCC,0.495014
FCC,0.589284
FCC,0.760788
FCC,1.054801
FCC,0.572156
FCC,0.788115
FCC,0.441151
FCC,0.757078
FCC,0.343552
FCC,0.676762
FCC,0.371158
FCC,0.513841
FCC,0.783864
FCC,0.581625
FCC,0.756028
FCC,0.529515
FCC,0.527193
FCC,0.36196
FCC,0.510568
FCC,0.312176
FCC,0.609427
FCC,0.509029
FCC,0.754722
FCC,0.731383
FCC,0.435168
FCC,0.551177
FCC,0.46399
FCC,0.555759
FCC,0.575998
FCC,0.632258
FCC,0.732577
FCC,0.582883
FCC,0.561196
FCC,0.617933
FCC,0.712557
FCC,0.708133
FCC,0.574293
FCC,0.662007
FCC,0.74627
FCC,0.634567
FCC,0.730264
FCC,0.778675
FCC,0.778595
FCC,0.719624
FCC,0.7661
FCC,0.473883
FCC,0.750506
FCC,0.551563
FCC,0.522158
FCC,0.526015
FCC,0.546144
FCC,0.627991
FCC,0.712817
FCC,0.820993
FCC,0.6031
FCC,0.543617
FCC,0.804528
FCC,0.585488
FCC,0.862321
FCC,0.557968
FCC,0.460113
FCC,0.621566
FCC,0.868782
FCC,0.684938
FCC,0.61492
FCC,0.731415
FCC,0.599603
FCC,0.623283
FCC,0.815892
FCC,0.642796
FCC,0.652711
FCC,0.631695
FCC,0.624441
FCC,0.77491
FCC,0.518534
FCC,0.604551
FCC,0.7793
FCC,0.545375
FCC,0.535316
FCC,0.584791
FCC,0.894857
FCC,0.354523
FCC,0.627091
FCC,0.589835
FCC,0.57054
FCC,0.547153
FCC,0.629253
FCC,0.544884
FCC,0.928017
FCC,0.792931
FCC,0.539116
FCC,0.712399
FCC,0.427933
FCC,0.717165
FCC,0.353472
FCC,0.576215
FCC,0.614727
FCC,0.691821
FCC,0.379034
FCC,0.529535
FCC,0.822407
FCC,0.691388
FCC,0.655913
FCC,0.619506
FCC,0.637892
FCC,0.679933
FCC,0.514961
FCC,0.586636
FCC,0.562122
FCC,0.74365
FCC,0.687545
FCC,0.498462
FCC,0.719523
FCC,0.547751
FCC,0.698611
FCC,0.668971
FCC,0.492944
FCC,0.572077
FCC,0.473034
FCC,0.735963
FCC,0.663954
FCC,0.744598
FCC,0.483591
FCC,0.637769
FCC,0.635836
FCC,0.296046
FCC,0.401088
FCC,0.323748
FCC,0.492558
FCC,0.37495
FCC,0.572255
FCC,0.51685
FCC,0.575642
FCC,0.580993
FCC,0.46322
FCC,0.566942
FCC,0.627767
FCC,0.597829
FCC,0.4084
FCC,0.677965
FCC,0.414283
FCC,0.674818
FCC,0.549591
FCC,0.463356
FCC,0.53528
FCC,0.86657
FCC,0.798706
FCC,0.256773
FCC,0.630469
FCC,0.47021
FCC,0.506311
FCC,0.580797
FCC,0.517975
FCC,0.675217
FCC,0.568006
FCC,0.656962
FCC,0.582449
FCC,0.688583
FCC,0.516583
FCC,0.648095
FCC,0.753069
FCC,0.505844
FCC,0.743501
FCC,0.691461
FCC,0.509751
FCC,0.614833
FCC,0.462615
FCC,0.477663
FCC,0.759705
FCC,1.027995
FCC,0.836594
FCC,0.599958
FCC,0.628924
FCC,0.857843
FCC,0.775298
FCC,0.502143
FCC,0.346801
FCC,0.779849
FCC,0.556849
FCC,0.488514
FCC,0.67808
FCC,0.856949
FCC,0.882568
FCC,0.917841
FCC,0.696534
FCC,0.876203
FCC,0.747271
FCC,0.780219
FCC,0.99883
FCC,0.403088
FCC,0.580327
FCC,0.562032
FCC,0.226239
FCC,0.89314
FCC,0.693297
FCC,0.851614
FCC,0.712064
FCC,0.800134
FCC,0.819286
FCC,0.873963
FCC,0.536924
FCC,0.837587
FCC,0.609751
FCC,0.699225
FCC,0.585297
FCC,0.598395
FCC,0.504648
FCC,0.511273
FCC,0.439057
FCC,0.608576
FCC,0.748072
FCC,0.423976
FCC,0.58543
FCC,0.602257
FCC,0.48176
FCC,0.600498
FCC,0.595346
FCC,0.901741
FCC,1.106245
FCC,0.530515
FCC,0.744436
FCC,0.264595
FCC,0.736675
FCC,0.737264
FCC,0.385631
FCC,0.732456
FCC,0.509483
FCC,0.719177
FCC,0.49009
FCC,0.849048
FCC,0.637064
FCC,0.520433
FCC,0.672984
FCC,0.466833
FCC,0.741105
FCC,0.681362
FCC,0.409334
FCC,0.50518
FCC,0.418546
FCC,0.463791
FCC,0.502197
FCC,0.682454
FCC,0.383273
FCC,0.623631
FCC,0.625954
FCC,0.555551
FCC,0.518629
FCC,0.652997
FCC,0.551926
FCC,0.325162
FCC,0.393004
FCC,0.451976
FCC,0.616321
FCC,0.62654
FCC,0.770386
FCC,0.816207
FCC,0.598084
FCC,0.644361
FCC,0.449452
FCC,0.923399
FCC,0.813892
FCC,0.882711
FCC,0.688752
FCC,0.679284
FCC,0.857679
FCC,0.501594
FCC,0.805561
FCC,0.751956
FCC,0.841994
FCC,0.625911
FCC,0.630066
FCC,0.587161
FCC,0.642085
FCC,0.67655
FCC,0.728734
FCC,0.545497
FCC,0.652314
FCC,0.856899
FCC,0.740604
FCC,0.647238
FCC,0.593866
FCC,0.649067
FCC,1.002156
FCC,0.541826
FCC,1.072131
FCC,1.005382
FCC,0.783021
FCC,0.708885
FCC,0.754427
FCC,0.779309
FCC,0.423466
FCC,0.774336
FCC,0.966165
FCC,0.484178
FCC,0.708803
FCC,0.987359
FCC,0.722772
FCC,0.754607
FCC,2.206099
FCC,1.021868
FCC,0.643628
FCC,0.722347
FCC,0.533599
FCC,0.453905
FCC,0.59723
FCC,0.677625
FCC,0.804314
FCC,0.532879
FCC,0.639425
FCC,0.884103
FCC,0.848814
FCC,0.717806
FCC,0.967779
FCC,0.729582
FCC,0.624781
FCC,0.481839
FCC,0.60486
FCC,0.633302
FCC,0.572636
FCC,0.471793
FCC,0.840334
FCC,0.694995
FCC,0.369854
FCC,0.909309
FCC,0.570317
FCC,0.661156
FCC,0.669633
FCC,0.648451
FCC,0.778823
FCC,0.871642
FCC,0.483082
FCC,0.795109
FCC,0.652348
FCC,0.759433
FCC,0.624124
FCC,0.489462
FCC,0.85234
FCC,0.6276
FCC,0.644818
FCC,0.525534
FCC,0.667991
FCC,0.74073
FCC,0.659994
FCC,0.822913
FCC,0.569575
FCC,0.746484
FCC,0.560243
FCC,0.461415
FCC,0.609211
FCC,0.438843
FCC,0.55252
FCC,0.548307
FCC,0.880336
FCC,0.668328
FCC,0.750802
FCC,0.500545
FCC,0.689454
FCC,0.495554
FCC,0.68344
FCC,0.478002
FCC,0.565382
FCC,0.389617
FCC,0.588131
FCC,0.606176
FCC,0.734511
FCC,0.665831
FCC,0.676511
FCC,0.347925
FCC,0.771248
FCC,0.482858
FCC,0.504935
FCC,0.659977
FCC,0.781305
FCC,0.471505
FCC,0.579094
FCC,0.48652
FCC,0.617867
FCC,0.543044
FCC,0.677382
FCC,0.52289
FCC,0.486299
FCC,0.418812
FCC,0.43194
FCC,0.701375
FCC,0.425096
FCC,0.653104
FCC,0.614278
FCC,0.542595
FCC,0.677858
FCC,2.283827
FCC,0.624281
FCC,0.63791
FCC,0.817636
FCC,2.266584
FCC,0.549892
FCC,0.413061
FCC,0.686682
FCC,0.757365
FCC,0.712003
FCC,0.507718
FCC,0.685705
FCC,0.53564
FCC,0.537376
FCC,0.695574
FCC,0.705314
FCC,0.496638
FCC,0.537543
FCC,0.659145
FCC,0.934098
FCC,0.679544
FCC,0.645691
FCC,0.683476
FCC,0.461747
FCC,0.652449
FCC,0.731281
FCC,0.659849
FCC,0.579467
FCC,0.752396
FCC,0.613486
FCC,0.646321
FCC,0.679147
FCC,0.600182
FCC,0.553046
FCC,0.639307
FCC,0.755476
FCC,0.828079
FCC,0.290955
FCC,0.653913
FCC,0.757063
FCC,0.665486
FCC,0.616656
FCC,0.621889
FCC,0.720073
FCC,0.669871
FCC,0.717679
FCC,0.638683
FCC,0.558709
FCC,1.000183
FCC,0.707745
FCC,0.47046
FCC,0.587292
FCC,0.591497
FCC,0.749463
FCC,0.560505
FCC,0.641765
FCC,0.659049
FCC,0.706352
FCC,0.565162
FCC,0.388284
FCC,0.685181
FCC,0.327338
FCC,0.424911
FCC,0.487601
FCC,0.369748
FCC,0.325164
FCC,0.390948
FCC,0.648756
FCC,0.411573
FCC,0.383204
FCC,0.257921
FCC,0.453599
FCC,0.42957
FCC,0.566881
FCC,0.706376
FCC,0.60996
FCC,0.533892
FCC,0.553991
FCC,0.478875
FCC,0.431459
FCC,0.335076
FCC,0.561476
FCC,0.403393
FCC,0.588838
FCC,0.171041
FCC,0.380863
FCC,0.607567
FCC,0.408592
FCC,0.396788
FCC,0.617568
FCC,0.569249
FCC,0.581988
FCC,0.703084
FCC,0.498723
FCC,0.487557
FCC,0.624931
FCC,0.509403
FCC,0.448507
FCC,0.613119
FCC,0.449902
FCC,0.571757
FCC,0.364451
FCC,0.265966
FCC,0.253175
FCC,0.654841
FCC,0.557459
FCC,0.728548
FCC,0.479513
FCC,0.759403
FCC,0.418817
FCC,0.704083
FCC,0.60504
FCC,0.573733
FCC,0.632141
FCC,0.707024
FCC,0.530341
FCC,0.642002
FCC,0.509156
FCC,0.504981
FCC,1.036928
FCC,0.474994
FCC,0.681931
FCC,0.483721
FCC,0.492198
FCC,0.716496
FCC,0.608957
FCC,0.496202
FCC,0.742201
FCC,0.482139
FCC,0.561787
FCC,0.596584
FCC,0.464065
FCC,0.305889
FCC,0.703838
FCC,0.570825
FCC,0.924878
FCC,0.605747
FCC,0.527388
FCC,0.592757
FCC,0.708203
FCC,0.815259
FCC,0.367826
FCC,0.784127
FCC,0.50515
FCC,0.545702
FCC,0.875076
FCC,0.732182
FCC,0.819545
FCC,0.681607
FCC,0.546408
FCC,0.615155
FCC,0.54529
FCC,0.881467
FCC,0.858162
FCC,0.938654
FCC,0.498127
FCC,0.694273
FCC,0.4754
FCC,0.967394
FCC,0.544248
FCC,0.478919
FCC,0.722046
FCC,0.504693
FCC,0.772007
FCC,0.437627
FCC,0.574166
FCC,0.683972
FCC,0.461241
FCC,0.739306
FCC,0.590375
FCC,0.30278
FCC,0.381077
FCC,0.422884
FCC,0.466157
FCC,0.529283
FCC,0.571834
FCC,0.57969
FCC,0.548489
FCC,0.415715
FCC,0.485734
FCC,0.393232
FCC,0.538998
FCC,0.259182
FCC,0.382467
FCC,0.68693
FCC,0.637573
FCC,0.736562
FCC,0.416436
FCC,0.427202
FCC,0.558749
FCC,0.790009
FCC,0.587338
FCC,0.857952
FCC,0.664878
FCC,0.625406
FCC,0.588983
FCC,0.461086
FCC,0.424835
FCC,0.515165
FCC,0.436147
FCC,0.599143
FCC,0.56173
FCC,0.559621
FCC,0.640093
FCC,0.265444
FCC,0.527345
FCC,0.417493
FCC,0.467045
FCC,0.668186
FCC,0.50699
FCC,0.712098
FCC,0.744586
FCC,0.595323
FCC,0.645907
FCC,0.827983
FCC,0.725523
FCC,0.692453
FCC,0.542889
FCC,0.656148
FCC,0.419559
FCC,0.627116
FCC,0.929858
FCC,0.643684
FCC,0.538495
FCC,0.566574
FCC,0.600636
FCC,0.455333
FCC,0.666038
FCC,0.641327
FCC,0.50121
FCC,0.738201
FCC,0.633827
FCC,0.732731
FCC,0.66675
FCC,0.565895
FCC,0.957743
FCC,0.501785
FCC,0.763585
FCC,0.903887
FCC,0.527396
FCC,0.628681
FCC,0.672175
FCC,0.627746
FCC,0.784258
FCC,0.283213
FCC,0.765857
FCC,0.832332
FCC,0.696958
FCC,0.690589
FCC,0.634696
FCC,0.615343
FCC,0.835493
FCC,0.579521
FCC,0.694648
FCC,0.667882
FCC,0.698799
FCC,0.592462
FCC,0.702177
FCC,1.04975
FCC,0.746625
FCC,0.807688
FCC,0.77267
FCC,0.579779
FCC,0.759592
FCC,0.532218
FCC,0.726096
FCC,0.655897
FCC,0.599621
FCC,0.750561
FCC,0.636569
FCC,0.399916
FCC,0.838045
FCC,0.517164
FCC,0.584886
FCC,0.656974
FCC,0.560004
FCC,0.652119
FCC,0.433169
FCC,0.619213
FCC,0.553478
FCC,0.572094
FCC,0.698544
FCC,0.840033
FCC,0.256394
FCC,0.602753
FCC,0.52035
FCC,0.575306
FCC,0.281512
FCC,0.44855
FCC,0.51759
FCC,0.550354
FCC,0.754619
FCC,0.47771
FCC,0.560387
FCC,0.655963
FCC,0.581866
FCC,0.749955
FCC,0.444667
FCC,0.549126
FCC,0.657832
FCC,0.529399
FCC,0.395975
FCC,0.450208
FCC,0.603782
FCC,0.711803
FCC,0.692847
FCC,0.681945
FCC,0.580345
FCC,0.674675
FCC,0.97742
FCC,0.423951
FCC,0.882723
FCC,0.525529
FCC,0.760201
FCC,0.599418
FCC,0.585725
FCC,0.68187
FCC,0.869323
FCC,0.562938
FCC,0.918803
FCC,0.64427
FCC,0.905083
FCC,0.424673
FCC,0.698047
FCC,0.65824
FCC,0.553368
FCC,0.79242
FCC,0.942043
FCC,0.793809
FCC,0.781287
FCC,0.669888
FCC,0.760316
FCC,0.533209
FCC,0.857595
FCC,0.520905
FCC,0.72259
FCC,0.834108
FCC,0.744331
FCC,0.493857
FCC,0.686197
FCC,0.858193
FCC,0.534105
FCC,0.639432
FCC,0.926661
FCC,0.831652
FCC,0.738124
FCC,0.679441
FCC,0.72107
FCC,0.809166
FCC,0.866837
FCC,0.838947
FCC,0.583614
FCC,0.754209
FCC,0.805967
FCC,0.538927
FCC,0.643551
FCC,0.610608
FCC,0.687191
FCC,0.564878
FCC,0.680379
FCC,0.828337
FCC,0.759758
FCC,0.775529
FCC,0.727274
FCC,0.693778
FCC,0.613182
FCC,0.674562
FCC,0.728127
FCC,0.603141
FCC,0.717085
FCC,0.814227
FCC,0.690715
FCC,0.77523
FCC,0.649637
FCC,0.510475
FCC,0.686084
FCC,0.621196
FCC,0.789248
FCC,0.72199
FCC,0.539551
FCC,0.530721
FCC,0.431738
FCC,0.578601
FCC,0.355549
FCC,0.888438
FCC,0.53489
FCC,0.445275
FCC,0.800701
FCC,0.46254
FCC,0.913394
FCC,0.668535
FCC,0.696243
FCC,0.481749
FCC,0.45874
FCC,0.600574
FCC,0.471055
FCC,0.813898
FCC,0.653675
FCC,0.345614
FCC,0.374225
FCC,0.611782
FCC,0.635177
FCC,0.803528
FCC,0.705226
FCC,0.835996
FCC,0.495191
FCC,0.617604
FCC,0.787508
FCC,0.781588
FCC,0.780752
FCC,0.61773
FCC,0.739618
FCC,0.593297
FCC,0.438612
FCC,0.674003
FCC,0.878183
FCC,0.783807
FCC,0.812953
FCC,0.708694
FCC,0.770607
FCC,0.588655
FCC,0.782236
FCC,0.823056
FCC,0.706271
FCC,0.67209
FCC,0.777965
FCC,0.680995
FCC,0.697258
FCC,0.58336
FCC,0.719956
FCC,0.784935
FCC,0.864222
FCC,0.652825
FCC,0.610631
