site_type,distance_angstrom
FCC,0.454621
FCC,0.583124
FCC,0.426198
FCC,0.414863
FCC,0.434072
FCC,0.429976
FCC,0.629933
FCC,0.210806
FCC,0.640847
FCC,0.604148
FCC,0.385193
FCC,0.398599
FCC,0.588566
FCC,0.408533
FCC,0.504134
FCC,0.59283
FCC,0.365451
FCC,0.554788
FCC,0.33154
FCC,0.480608
FCC,0.652261
FCC,0.50459
FCC,0.391746
FCC,0.724668
FCC,0.430955
FCC,0.258421
FCC,0.449441
FCC,0.611639
FCC,0.408782
FCC,0.531977
FCC,0.363952
FCC,0.342855
FCC,0.466668
FCC,0.452731
FCC,0.408539
FCC,0.481
FCC,0.58655
FCC,0.35195
FCC,0.650719
FCC,0.342564
FCC,0.59362
FCC,0.677556
FCC,0.384912
FCC,0.604226
FCC,0.786672
FCC,0.342385
FCC,0.453908
FCC,0.495136
FCC,0.396436
FCC,0.580492
FCC,0.245942
FCC,0.638243
FCC,0.428206
FCC,0.368362
FCC,0.419066
FCC,0.469442
FCC,0.288489
FCC,0.478009
FCC,0.119211
FCC,0.5262
FCC,0.455701
FCC,0.442572
FCC,0.312359
FCC,0.638834
FCC,0.23916
FCC,0.707264
FCC,0.472881
FCC,0.347235
FCC,0.471028
FCC,0.341742
FCC,0.42723
FCC,0.553779
FCC,0.642988
FCC,0.595221
FCC,0.603433
FCC,0.502403
FCC,0.585373
FCC,0.394341
FCC,0.430088
FCC,0.513913
FCC,0.427016
FCC,0.398651
FCC,0.372319
FCC,0.423129
FCC,0.554965
FCC,0.610407
FCC,0.43415
FCC,0.377866
FCC,0.300729
FCC,0.512372
FCC,0.623513
FCC,0.49611
FCC,0.421327
FCC,0.698909
FCC,0.296061
FCC,0.565728
FCC,0.530518
FCC,0.504333
FCC,0.392667
FCC,0.457317
FCC,0.324125
FCC,0.599406
FCC,0.370075
FCC,0.270273
FCC,0.540267
FCC,0.390021
FCC,0.402455
FCC,0.404739
FCC,0.389461
FCC,0.553625
FCC,0.277779
FCC,0.258856
FCC,0.440521
FCC,0.363834
FCC,0.506424
FCC,0.450575
FCC,0.399374
FCC,0.531757
FCC,0.433274
FCC,0.50499
FCC,0.232367
FCC,0.362941
FCC,0.556213
FCC,0.419451
FCC,0.316359
FCC,0.47698
FCC,0.382907
FCC,0.555559
FCC,0.33362
FCC,0.501296
FCC,0.41676
FCC,0.310474
FCC,0.531691
FCC,0.382294
FCC,0.40775
FCC,0.399574
FCC,0.287331
FCC,0.440016
FCC,0.353528
FCC,0.337762
FCC,0.563224
FCC,0.366745
FCC,0.418734
FCC,0.467956
FCC,0.447634
FCC,0.508247
FCC,0.475857
FCC,0.426053
FCC,0.497514
FCC,0.398975
FCC,0.374837
FCC,0.598755
FCC,0.436001
FCC,0.27185
FCC,0.576013
FCC,0.360476
FCC,0.417825
FCC,0.510183
FCC,0.374169
FCC,0.499358
FCC,0.411144
FCC,0.393279
FCC,0.518618
FCC,0.418879
FCC,0.378985
FCC,0.579333
FCC,0.384012
FCC,0.564571
FCC,0.502924
FCC,0.452395
FCC,0.416032
FCC,0.468088
FCC,0.482466
FCC,0.556777
FCC,0.305839
FCC,0.41968
FCC,0.53918
FCC,0.409249
FCC,0.642256
FCC,0.484009
FCC,0.308523
FCC,0.47913
FCC,0.360021
FCC,0.680301
FCC,0.646636
FCC,0.374518
FCC,0.42658
FCC,0.619697
FCC,0.503988
FCC,0.464132
FCC,0.453262
FCC,0.624274
FCC,0.492297
FCC,0.508226
FCC,0.53155
FCC,0.601223
FCC,0.427527
FCC,0.412733
FCC,0.558083
FCC,0.3911
FCC,0.476618
FCC,0.562952
FCC,0.529377
FCC,0.241082
FCC,0.628121
FCC,0.437701
FCC,0.44579
FCC,0.620839
FCC,0.484658
FCC,0.450477
FCC,0.587863
FCC,0.54666
FCC,0.591887
FCC,0.51599
FCC,0.293495
FCC,0.420177
FCC,0.613945
FCC,0.500555
FCC,0.595102
FCC,0.499612
FCC,0.410995
FCC,0.659221
FCC,0.337523
FCC,0.336233
FCC,0.586942
FCC,0.190591
FCC,0.369966
FCC,0.517188
FCC,0.43253
FCC,0.490345
FCC,0.490872
FCC,0.421981
FCC,0.421579
FCC,0.400473
FCC,0.337641
FCC,0.505268
FCC,0.512096
FCC,0.217803
FCC,0.509896
FCC,0.371915
FCC,0.597892
FCC,0.534844
FCC,0.341362
FCC,0.589734
FCC,0.408118
FCC,0.639408
FCC,0.55775
FCC,0.653201
FCC,0.54208
FCC,0.511332
FCC,0.443174
FCC,0.605634
FCC,0.44751
FCC,0.336194
FCC,0.425548
FCC,0.500971
FCC,0.426234
FCC,0.523813
FCC,0.40227
FCC,0.464555
FCC,0.458867
FCC,0.502248
FCC,0.357968
FCC,0.518709
FCC,0.57546
FCC,0.511515
FCC,0.29571
FCC,0.411975
FCC,0.511878
FCC,0.386768
FCC,0.378885
FCC,0.672358
FCC,0.573709
FCC,0.45964
FCC,0.539355
FCC,0.595566
FCC,0.315606
FCC,0.38941
FCC,0.39545
FCC,0.379001
FCC,0.37842
FCC,0.444812
FCC,0.46598
FCC,0.679149
FCC,0.216677
FCC,0.327309
FCC,0.605485
FCC,0.465825
FCC,0.453944
FCC,0.404334
FCC,0.524757
FCC,0.522441
FCC,0.275965
FCC,0.580796
FCC,0.318996
FCC,0.431324
FCC,0.511286
FCC,0.484653
FCC,0.551503
FCC,0.409874
FCC,0.338605
FCC,0.535399
FCC,0.285462
FCC,0.519055
FCC,0.498695
FCC,0.453058
FCC,0.459111
FCC,0.421283
FCC,0.42736
FCC,0.463864
FCC,0.558416
FCC,0.523139
FCC,0.59026
FCC,0.636495
FCC,0.587461
FCC,0.482395
FCC,0.474617
FCC,0.53103
FCC,0.293129
FCC,0.481309
FCC,0.508416
FCC,0.396719
FCC,0.313207
FCC,0.592633
FCC,0.48541
FCC,0.609343
FCC,0.496618
FCC,0.505789
FCC,0.576729
FCC,0.391253
FCC,0.515172
FCC,0.538051
FCC,0.547598
FCC,0.594942
FCC,0.431972
FCC,0.577871
FCC,0.40128
FCC,0.516888
FCC,0.479398
FCC,0.560143
FCC,0.476589
FCC,0.578607
FCC,0.51267
FCC,0.402284
FCC,0.611126
FCC,0.512792
FCC,0.591158
FCC,0.444765
FCC,0.481838
FCC,0.326007
FCC,0.448978
FCC,0.330269
FCC,0.517296
FCC,0.412569
FCC,0.385087
FCC,0.65954
FCC,0.382974
FCC,0.521204
FCC,0.59939
FCC,0.48072
FCC,0.293872
FCC,0.52056
FCC,0.421915
FCC,0.316208
FCC,0.551457
FCC,0.380234
FCC,0.440604
FCC,0.520333
FCC,0.594709
FCC,0.450148
FCC,0.470835
FCC,0.442409
FCC,0.612474
FCC,0.337849
FCC,0.756803
FCC,0.627546
FCC,0.718438
FCC,0.397489
FCC,0.501442
FCC,0.48529
FCC,0.423651
FCC,0.454292
FCC,0.264767
FCC,0.755628
FCC,0.401119
FCC,0.508031
FCC,0.286543
FCC,0.445767
FCC,0.557874
FCC,0.536975
FCC,0.519199
FCC,0.583361
FCC,0.685465
FCC,0.425739
FCC,0.399283
FCC,0.49647
FCC,0.393737
FCC,0.42336
FCC,0.549772
FCC,0.305215
FCC,0.535758
FCC,0.46448
FCC,0.507639
FCC,0.600978
FCC,0.403531
FCC,0.449615
FCC,0.573164
FCC,0.418138
FCC,0.484847
FCC,0.44521
FCC,0.551464
FCC,0.341996
FCC,0.435702
FCC,0.159525
FCC,0.579929
FCC,0.521056
FCC,0.598128
FCC,0.370228
FCC,0.658969
FCC,0.381161
FCC,0.530705
FCC,0.521626
FCC,0.476782
FCC,0.458708
FCC,0.485768
FCC,0.543837
FCC,0.637341
FCC,0.341383
FCC,0.409612
FCC,0.569896
FCC,0.408494
FCC,0.39268
FCC,0.470947
FCC,0.430628
FCC,0.447238
FCC,0.479027
FCC,0.429512
FCC,0.379428
FCC,0.38174
FCC,0.480332
FCC,0.361346
FCC,0.410491
FCC,0.430175
FCC,0.127755
FCC,0.331793
FCC,0.460754
FCC,0.388224
FCC,0.469949
FCC,0.485206
FCC,0.30976
FCC,0.554693
FCC,0.45297
FCC,0.58783
FCC,0.551321
FCC,0.468228
FCC,0.539849
FCC,0.339011
FCC,0.382422
FCC,0.345697
FCC,0.581176
FCC,0.383162
FCC,0.416775
FCC,0.486939
FCC,0.467984
FCC,0.401786
FCC,0.611558
FCC,0.373434
FCC,0.498934
FCC,0.473724
FCC,0.494275
FCC,0.360557
FCC,0.443714
FCC,0.506709
FCC,0.286343
FCC,0.522588
FCC,0.460516
FCC,0.413893
FCC,0.50837
FCC,0.36097
FCC,0.505183
FCC,0.227858
FCC,0.516217
FCC,0.551668
FCC,0.513329
FCC,0.865906
FCC,0.578345
FCC,0.349243
FCC,0.433145
FCC,0.306055
FCC,0.512346
FCC,0.510853
FCC,0.390296
FCC,0.474492
FCC,0.588497
FCC,0.418845
FCC,0.63302
FCC,0.502173
FCC,0.258406
FCC,0.334095
FCC,0.259183
FCC,0.208966
FCC,0.560084
FCC,0.391736
FCC,0.486713
FCC,0.474243
FCC,0.363093
FCC,0.452447
FCC,0.475853
FCC,0.332593
FCC,0.537284
FCC,0.362942
FCC,0.571258
FCC,0.49146
FCC,0.411675
FCC,0.375434
FCC,0.447148
FCC,0.109378
FCC,0.499673
FCC,0.438445
FCC,0.395529
FCC,0.624431
FCC,0.342395
FCC,0.632371
FCC,0.559003
FCC,0.378756
FCC,0.413876
FCC,0.453492
FCC,0.601779
FCC,0.312655
FCC,0.653534
FCC,0.361367
FCC,0.485069
FCC,0.392772
FCC,0.633674
FCC,0.437161
FCC,0.332882
FCC,0.501448
FCC,0.612945
FCC,0.458533
FCC,0.605733
FCC,0.547017
FCC,0.398044
FCC,0.557535
FCC,0.567381
FCC,0.543572
FCC,0.440422
FCC,0.442248
FCC,0.516924
FCC,0.648179
FCC,0.574688
FCC,0.60165
FCC,0.665864
FCC,0.721205
FCC,0.322986
FCC,0.663503
FCC,0.472409
FCC,0.295199
FCC,0.534322
FCC,0.424609
FCC,0.58841
FCC,0.559956
FCC,0.667154
FCC,0.548855
FCC,0.600096
FCC,0.401178
FCC,0.496945
FCC,0.562022
FCC,0.611841
FCC,0.48347
FCC,0.480717
FCC,0.537811
FCC,0.585264
FCC,0.375706
FCC,0.650769
FCC,0.604097
FCC,0.525396
FCC,0.519236
FCC,0.638636
FCC,0.609586
FCC,0.658701
FCC,0.471503
FCC,0.420582
FCC,0.601152
FCC,0.551032
FCC,0.623226
FCC,0.664368
FCC,0.306213
FCC,0.610638
FCC,0.39107
FCC,0.696062
FCC,0.582969
FCC,0.366155
FCC,0.666593
FCC,0.397514
FCC,0.464107
FCC,0.532835
FCC,0.574259
FCC,0.643818
FCC,0.573549
FCC,0.455659
FCC,0.508151
FCC,0.658647
FCC,0.434889
FCC,0.316348
FCC,0.410175
FCC,0.355823
FCC,0.408856
FCC,0.382775
FCC,0.325398
FCC,0.438234
FCC,0.454822
FCC,0.465567
FCC,0.402979
FCC,0.430183
FCC,0.466983
FCC,0.455305
FCC,0.341343
FCC,0.43153
FCC,0.505473
FCC,0.482586
FCC,0.4394
FCC,0.416662
FCC,0.370236
FCC,0.395288
FCC,0.401969
FCC,0.335446
FCC,0.490197
FCC,0.418648
FCC,0.46342
FCC,0.481779
FCC,0.314457
FCC,0.665093
FCC,0.419664
FCC,0.344381
FCC,0.327125
FCC,0.191815
FCC,0.342738
FCC,0.347118
FCC,0.473262
FCC,0.395224
FCC,0.44655
FCC,0.574318
FCC,0.251408
FCC,0.473604
FCC,0.489682
FCC,0.527209
FCC,0.309229
FCC,0.536214
FCC,0.616491
FCC,0.55496
FCC,0.546211
FCC,0.603267
FCC,0.376999
FCC,0.472675
FCC,0.446533
FCC,0.456227
FCC,0.251413
FCC,0.435904
FCC,0.448146
FCC,0.381233
FCC,0.604693
FCC,0.412098
FCC,0.261595
FCC,0.499364
FCC,0.24421
FCC,0.375299
FCC,0.539926
FCC,0.378876
FCC,0.429647
FCC,0.628034
FCC,0.530758
FCC,0.432046
FCC,0.485848
FCC,0.354751
FCC,0.457977
FCC,0.308342
FCC,0.500015
FCC,0.395639
FCC,0.322318
FCC,0.567886
FCC,0.523521
FCC,0.404079
FCC,0.487672
FCC,0.411392
FCC,0.423048
FCC,0.404209
FCC,0.319444
FCC,0.652948
FCC,0.701752
FCC,0.290641
FCC,0.342381
FCC,0.306855
FCC,0.447691
FCC,0.354698
FCC,0.424377
FCC,0.339038
FCC,0.31286
FCC,0.348107
FCC,0.468287
FCC,0.4369
FCC,0.28181
FCC,0.382548
FCC,0.613543
FCC,0.392275
FCC,0.488793
FCC,0.618027
FCC,0.571888
FCC,0.590422
FCC,0.365971
FCC,0.584671
FCC,0.404184
FCC,0.417802
FCC,0.373937
FCC,0.392523
FCC,0.49511
FCC,0.443463
FCC,0.358075
FCC,0.406921
FCC,0.318973
FCC,0.228547
FCC,0.402204
FCC,0.519887
FCC,0.280845
FCC,0.420494
FCC,0.598322
FCC,0.38536
FCC,0.621502
FCC,0.588009
FCC,0.444324
FCC,0.4183
FCC,0.526185
FCC,0.374497
FCC,0.43367
FCC,0.645477
FCC,0.614369
FCC,0.674723
FCC,0.495523
FCC,0.662918
FCC,0.33934
FCC,0.480912
FCC,0.421671
FCC,0.403271
FCC,0.490551
FCC,0.485875
FCC,0.608617
FCC,0.546486
FCC,0.388205
FCC,0.751498
FCC,0.456886
FCC,0.535375
FCC,0.739215
FCC,0.351267
FCC,0.706229
FCC,0.64365
FCC,0.489519
FCC,0.675076
FCC,0.49618
FCC,0.403808
FCC,0.625701
FCC,0.542684
FCC,0.383762
FCC,0.581688
FCC,0.353645
FCC,0.552325
FCC,0.414423
FCC,0.57328
FCC,0.46852
FCC,0.286742
FCC,0.546496
FCC,0.371476
FCC,0.599947
FCC,0.748315
FCC,0.56039
FCC,0.636053
FCC,0.653966
FCC,0.490545
FCC,0.448497
FCC,0.497809
FCC,0.414694
FCC,0.245413
FCC,0.396499
FCC,0.374545
FCC,0.423678
FCC,0.500292
FCC,0.473159
FCC,0.485105
FCC,0.366279
FCC,0.281079
FCC,0.346013
FCC,0.415743
FCC,0.352666
FCC,0.299384
FCC,0.401171
FCC,0.543985
FCC,0.241605
FCC,0.383341
FCC,0.270681
FCC,0.347171
FCC,0.584964
FCC,0.300292
FCC,0.403598
FCC,0.432104
FCC,0.440285
FCC,0.544385
FCC,0.386005
FCC,0.447198
FCC,0.207803
FCC,0.420168
FCC,0.468179
FCC,0.429238
FCC,0.409015
FCC,0.407457
FCC,0.450839
FCC,0.427883
FCC,0.201999
FCC,0.47425
FCC,0.527073
FCC,0.455348
FCC,0.518267
FCC,0.505085
FCC,0.400113
FCC,0.311978
FCC,0.407041
FCC,0.365265
FCC,0.43869
FCC,0.432125
FCC,0.33504
FCC,0.280152
FCC,0.269543
FCC,0.52768
FCC,0.239728
FCC,0.406472
FCC,0.533753
FCC,0.270585
FCC,0.529797
FCC,0.467559
FCC,0.39528
FCC,0.361264
FCC,0.532426
FCC,0.342305
FCC,0.491004
FCC,0.40673
FCC,0.420244
FCC,0.520818
FCC,0.406752
FCC,0.33961
FCC,0.444086
FCC,0.345869
FCC,0.457321
FCC,0.32071
FCC,0.420181
FCC,0.507894
FCC,0.326345
FCC,0.307484
FCC,0.463728
FCC,0.225715
FCC,0.560058
FCC,0.404398
FCC,0.264681
FCC,0.489786
FCC,0.243549
FCC,0.506825
FCC,0.473344
FCC,0.339858
FCC,0.450362
FCC,0.532311
FCC,0.406371
FCC,0.424087
FCC,0.386265
FCC,0.396263
FCC,0.542981
FCC,0.342758
FCC,0.595683
FCC,0.519669
FCC,0.401762
FCC,0.371728
FCC,0.52203
FCC,0.521567
FCC,0.536268
FCC,0.493982
FCC,0.411748
FCC,0.54863
FCC,0.484468
FCC,0.59835
FCC,0.447047
FCC,0.425003
FCC,0.468706
FCC,0.596708
FCC,0.643486
FCC,0.629829
FCC,0.55426
FCC,0.506893
FCC,0.514563
FCC,0.320773
FCC,0.769438
FCC,0.403416
FCC,0.48132
FCC,0.447758
FCC,0.530753
FCC,0.55597
FCC,0.545941
FCC,0.659067
FCC,0.531861
FCC,0.59863
FCC,0.612381
FCC,0.38335
FCC,0.618239
FCC,0.670107
FCC,0.573389
FCC,0.604439
FCC,0.60798
FCC,0.6177
FCC,0.501981
FCC,0.55243
FCC,0.462285
FCC,0.400844
FCC,0.601799
FCC,0.530859
FCC,0.608874
FCC,0.555106
FCC,0.338128
FCC,0.620807
FCC,0.236749
FCC,0.235255
FCC,0.642053
FCC,0.549897
FCC,0.501368
FCC,0.653608
FCC,0.399449
FCC,0.62646
FCC,0.312072
FCC,0.452474
FCC,0.678027
FCC,0.318611
FCC,0.917988
FCC,0.413581
FCC,0.358806
FCC,0.372367
FCC,0.715279
FCC,0.447651
FCC,0.748369
FCC,0.421841
FCC,0.569629
FCC,0.351282
FCC,0.445251
FCC,0.328728
FCC,0.424159
FCC,0.673559
FCC,0.661169
FCC,0.642226
FCC,0.571209
FCC,0.441133
FCC,0.424811
FCC,0.505451
FCC,0.390052
FCC,0.324931
FCC,0.339012
FCC,0.517461
FCC,0.416324
FCC,0.331396
FCC,0.246239
FCC,0.361009
FCC,0.436038
FCC,0.444538
FCC,0.392027
FCC,0.401188
FCC,0.493084
FCC,0.460626
FCC,0.213156
FCC,0.355176
FCC,0.363045
FCC,0.457974
FCC,0.516201
FCC,0.269719
FCC,0.507467
FCC,0.379911
FCC,0.351455
FCC,0.507373
FCC,0.420714
FCC,0.475605
FCC,0.508869
FCC,0.333648
FCC,0.523374
FCC,0.659858
FCC,0.628517
FCC,0.328139
FCC,0.554743
FCC,0.46178
FCC,0.348179
FCC,0.37136
FCC,0.447674
FCC,0.420067
FCC,0.468681
FCC,0.287391
FCC,0.349475
FCC,0.391192
FCC,0.365446
FCC,0.507633
FCC,0.339488
FCC,0.292731
FCC,0.498396
FCC,0.259968
FCC,0.575598
FCC,0.363005
FCC,0.318167
FCC,0.447523
FCC,0.3465
FCC,0.430642
FCC,0.231419
FCC,0.238051
FCC,0.294705
FCC,0.299175
FCC,0.334844
FCC,0.435907
FCC,0.446526
FCC,0.503145
FCC,0.427442
FCC,0.528136
FCC,0.476249
FCC,0.324065
FCC,0.287404
FCC,0.431361
FCC,0.341079
FCC,0.301136
FCC,0.389919
FCC,0.487501
FCC,0.50162
FCC,0.303578
FCC,0.58818
FCC,0.340706
FCC,0.38553
FCC,0.239907
FCC,0.50665
FCC,0.282902
FCC,0.480886
FCC,0.448848
FCC,0.35865
FCC,0.48815
FCC,0.463847
FCC,0.511034
FCC,0.501842
FCC,0.305229
FCC,0.445916
FCC,0.468419
FCC,0.683573
FCC,0.501457
FCC,0.555665
FCC,0.394838
FCC,0.404317
FCC,0.418392
FCC,0.317245
FCC,0.438066
FCC,0.430793
FCC,0.242491
FCC,0.486878
FCC,0.430542
FCC,0.681968
FCC,0.601402
FCC,0.48781
FCC,0.566964
FCC,0.365544
FCC,0.468044
FCC,0.504796
FCC,0.404915
FCC,0.326007
FCC,0.561769
FCC,0.455292
FCC,0.524093
FCC,0.50188
FCC,0.37615
FCC,0.560643
FCC,0.395976
FCC,0.446733
FCC,0.47655
FCC,0.445763
FCC,0.345112
FCC,0.550477
FCC,0.226066
FCC,0.624673
FCC,0.721123
FCC,0.499182
FCC,0.58161
FCC,0.735307
FCC,0.405463
FCC,0.561819
FCC,0.609193
FCC,0.530536
FCC,0.554025
FCC,0.378272
FCC,0.474206
FCC,0.476745
FCC,0.459801
FCC,0.424058
FCC,0.30133
FCC,0.569966
FCC,0.412221
FCC,0.61211
FCC,0.56939
FCC,0.478737
FCC,0.707041
FCC,0.22497
FCC,0.372787
FCC,0.723093
FCC,0.358624
FCC,0.423304
FCC,0.394821
FCC,0.306027
FCC,0.590747
FCC,0.436833
FCC,0.312516
FCC,0.549054
FCC,0.322922
FCC,0.544887
FCC,0.457729
FCC,0.486436
FCC,0.370119
FCC,0.521953
FCC,0.37603
FCC,0.582621
FCC,0.492015
FCC,0.455862
FCC,0.504952
FCC,0.469422
FCC,0.638214
FCC,0.611105
FCC,0.574486
FCC,0.561888
FCC,0.475622
FCC,0.48432
FCC,0.459687
FCC,0.481535
FCC,0.399604
FCC,0.347772
FCC,0.380102
FCC,0.436771
FCC,0.432358
FCC,0.475176
FCC,0.460155
FCC,0.296761
FCC,0.542222
FCC,0.280922
FCC,0.397098
FCC,0.407737
FCC,0.372454
FCC,0.388794
FCC,0.456951
FCC,0.317236
FCC,0.320736
FCC,0.371432
FCC,0.36068
FCC,0.390793
FCC,0.496237
FCC,0.406984
FCC,0.419969
FCC,0.464619
FCC,0.381086
FCC,0.262444
FCC,0.322948
FCC,0.366539
FCC,0.341014
FCC,0.366488
FCC,0.352829
FCC,0.477592
FCC,0.174581
FCC,0.417505
FCC,0.381907
FCC,0.395107
FCC,0.516017
FCC,0.302203
FCC,0.402519
FCC,0.320588
FCC,0.32844
FCC,0.396829
FCC,0.383842
FCC,0.308903
FCC,0.357038
FCC,0.348487
FCC,0.391892
FCC,0.422919
FCC,0.361775
FCC,0.550874
FCC,0.405529
FCC,0.32256
FCC,0.393964
FCC,0.317865
FCC,0.416158
FCC,0.429241
FCC,0.423671
FCC,0.338447
FCC,0.216638
FCC,0.445898
FCC,0.436282
FCC,0.447486
FCC,0.504923
FCC,0.432826
FCC,0.201487
FCC,0.24808
FCC,0.263102
FCC,0.451014
FCC,0.302714
FCC,0.359502
FCC,0.384896
FCC,0.356636
FCC,0.478452
FCC,0.566161
FCC,0.231445
FCC,0.357078
FCC,0.396702
FCC,0.392652
FCC,0.487261
FCC,0.556441
FCC,0.452571
FCC,0.417646
FCC,0.316276
FCC,0.34961
FCC,0.462948
FCC,0.260964
FCC,0.471753
FCC,0.562811
FCC,0.511706
FCC,0.496167
FCC,0.484782
FCC,0.437636
FCC,0.509163
FCC,0.451889
FCC,0.442822
FCC,0.546545
FCC,0.425048
FCC,0.406877
FCC,0.603781
FCC,0.291917
FCC,0.304979
FCC,0.402199
FCC,0.377196
FCC,0.527262
FCC,0.302158
FCC,0.487341
FCC,0.641758
FCC,0.46964
FCC,0.485293
FCC,0.527942
FCC,0.323011
FCC,0.67169
FCC,0.48762
FCC,0.317907
FCC,0.544184
FCC,0.390889
FCC,0.555533
FCC,0.473755
FCC,0.297413
FCC,0.500931
FCC,0.503383
FCC,0.456227
FCC,0.635467
FCC,0.44233
FCC,0.579287
FCC,0.272341
FCC,0.500572
FCC,0.360177
FCC,0.388882
FCC,0.544383
FCC,0.226225
FCC,0.778033
FCC,0.588417
FCC,0.486107
FCC,0.439363
FCC,0.587213
FCC,0.397153
FCC,0.340218
FCC,0.673496
FCC,0.557988
FCC,0.682109
FCC,0.454078
FCC,0.193934
FCC,0.479362
FCC,0.47514
FCC,0.327648
FCC,0.534757
FCC,0.34466
