site_type,distance_angstrom
FCC,1.161783
FCC,0.907614
FCC,0.576295
FCC,1.003586
FCC,0.760036
FCC,1.736649
FCC,1.739209
FCC,1.381498
FCC,0.732567
FCC,1.680486
FCC,1.016948
FCC,1.439307
FCC,0.527309
FCC,1.343996
FCC,1.857764
FCC,0.575065
FCC,0.745128
FCC,1.138166
FCC,1.411519
FCC,1.413515
FCC,1.716532
FCC,1.347461
FCC,1.295743
FCC,0.667671
FCC,1.733774
FCC,1.552149
FCC,1.718196
FCC,1.281722
FCC,0.978219
FCC,1.275253
FCC,1.689253
FCC,1.413157
FCC,0.99968
FCC,1.204895
FCC,1.497062
FCC,1.372456
FCC,1.426313
FCC,1.031657
FCC,1.811889
FCC,1.354586
FCC,1.353173
FCC,0.867225
FCC,1.583105
FCC,0.940427
FCC,1.234539
FCC,0.516684
FCC,0.876813
FCC,0.914549
FCC,1.218747
FCC,1.620363
FCC,0.44764
FCC,1.529517
FCC,0.67446
FCC,1.16386
FCC,0.656122
FCC,0.988368
FCC,0.727104
FCC,0.645416
FCC,1.775133
FCC,0.546723
FCC,0.723215
FCC,0.486088
FCC,0.371909
FCC,1.398362
FCC,1.419321
FCC,0.801854
FCC,1.920462
FCC,1.377229
FCC,1.412255
FCC,1.624935
FCC,1.631224
FCC,1.021294
FCC,1.834465
FCC,1.629745
FCC,1.030786
FCC,0.804471
FCC,1.2081
FCC,1.7521
FCC,1.429418
FCC,1.751395
FCC,1.416576
FCC,1.587286
FCC,0.62739
FCC,1.49752
FCC,1.155471
FCC,0.263391
FCC,1.367933
FCC,1.457409
FCC,1.48008
FCC,1.823266
FCC,1.830704
FCC,1.232724
FCC,0.553001
FCC,1.557656
FCC,0.650233
FCC,1.097998
FCC,0.840771
FCC,0.696348
FCC,0.641296
FCC,1.279601
FCC,0.743549
FCC,1.152927
FCC,0.916678
FCC,2.181104
FCC,0.804242
FCC,0.548949
FCC,1.746149
FCC,1.206515
FCC,1.07759
FCC,0.981135
FCC,0.89254
FCC,0.481732
FCC,0.544538
FCC,1.036935
FCC,1.509922
FCC,1.626622
FCC,0.575283
FCC,1.406052
FCC,1.691662
FCC,1.728581
FCC,0.961753
FCC,1.528461
FCC,1.380936
FCC,1.023915
FCC,1.66379
FCC,1.899422
FCC,2.039932
FCC,0.663288
FCC,0.686727
FCC,1.154066
FCC,1.092446
FCC,1.257458
FCC,0.858122
FCC,1.23808
FCC,1.335991
FCC,1.358464
FCC,1.95975
FCC,1.474104
FCC,0.493839
FCC,1.175962
FCC,1.365938
FCC,0.757458
FCC,0.674682
FCC,0.966408
FCC,1.276523
FCC,0.672196
FCC,0.588641
FCC,0.619231
FCC,0.457207
FCC,0.604038
FCC,0.705366
FCC,0.865068
FCC,2.034228
FCC,0.878746
FCC,0.547087
FCC,0.193253
FCC,0.957813
FCC,1.828634
FCC,1.927327
FCC,1.013371
FCC,0.268629
FCC,1.058265
FCC,1.486949
FCC,0.442103
FCC,0.639448
FCC,0.997511
FCC,1.718071
FCC,1.669509
FCC,1.160433
FCC,1.0927
FCC,0.460884
FCC,1.453696
FCC,0.470316
FCC,1.822874
FCC,0.79115
FCC,0.595535
FCC,0.73342
FCC,0.976283
FCC,0.474114
FCC,0.424205
FCC,0.562012
FCC,2.011064
FCC,1.781501
FCC,0.582038
FCC,0.622834
FCC,0.921174
FCC,0.253689
FCC,0.82322
FCC,0.411824
FCC,0.688538
FCC,1.515965
FCC,0.867503
FCC,0.279419
FCC,1.136215
FCC,0.378295
FCC,1.452646
FCC,0.697279
FCC,0.805211
FCC,0.477533
FCC,0.572203
FCC,1.41889
FCC,0.672413
FCC,1.736467
FCC,1.282111
FCC,0.804494
FCC,0.648962
FCC,0.903318
FCC,1.342693
FCC,0.912084
FCC,0.401492
FCC,0.432686
FCC,0.846998
FCC,0.669209
FCC,0.549058
FCC,0.73115
FCC,0.517769
FCC,0.489605
FCC,0.67567
FCC,0.487661
FCC,0.35289
FCC,0.419774
FCC,0.478736
FCC,0.495443
FCC,0.951618
FCC,0.986336
FCC,0.667372
FCC,1.465778
FCC,1.014479
FCC,1.773878
FCC,1.619047
FCC,0.174741
FCC,0.606205
FCC,0.447319
FCC,0.734734
FCC,0.626042
FCC,0.667447
FCC,0.968167
FCC,0.734359
FCC,0.721835
FCC,1.671116
FCC,1.326608
FCC,1.437662
FCC,0.749985
FCC,1.119401
FCC,0.812486
FCC,0.503913
FCC,0.290626
FCC,1.853148
FCC,0.486337
FCC,1.034916
FCC,0.897783
FCC,1.374528
FCC,1.606693
FCC,0.573854
FCC,1.194664
FCC,0.472656
FCC,0.571424
FCC,0.72541
FCC,0.704953
FCC,1.305345
FCC,0.965951
FCC,0.22516
FCC,0.576585
FCC,1.309653
FCC,0.499365
FCC,0.685253
FCC,0.322676
FCC,0.781061
FCC,0.939436
FCC,1.059772
FCC,1.423555
FCC,1.008704
FCC,0.541245
FCC,1.034964
FCC,0.658204
FCC,1.571014
FCC,0.602116
FCC,1.092172
FCC,1.504906
FCC,0.951271
FCC,1.081917
FCC,1.148163
FCC,1.129462
FCC,2.066469
FCC,0.913441
FCC,1.557636
FCC,1.300895
FCC,0.751865
FCC,0.119977
FCC,1.258652
FCC,1.220307
FCC,1.670761
FCC,1.550626
FCC,1.110935
FCC,0.696065
FCC,0.578953
FCC,0.302029
FCC,1.020676
FCC,0.81289
FCC,0.7889
FCC,1.034411
FCC,1.01015
FCC,1.764297
FCC,1.622176
FCC,1.971482
FCC,1.650631
FCC,1.265062
FCC,1.386815
FCC,0.528237
FCC,1.193095
FCC,0.724323
FCC,2.064721
FCC,1.854708
FCC,0.730169
FCC,0.946142
FCC,0.9204
FCC,0.653411
FCC,1.188971
FCC,2.202923
FCC,0.855332
FCC,1.745441
FCC,1.123551
FCC,0.624808
FCC,0.892468
FCC,1.158942
FCC,1.255263
FCC,1.824792
FCC,1.337878
FCC,0.422872
FCC,1.651648
FCC,1.521326
FCC,1.735748
FCC,1.484116
FCC,1.225268
FCC,1.511157
FCC,1.467103
FCC,1.60206
FCC,1.161415
FCC,1.430384
FCC,1.223575
FCC,1.538137
FCC,1.15398
FCC,0.85883
FCC,1.744457
FCC,1.869035
FCC,1.912681
FCC,1.276489
FCC,0.66094
FCC,1.295815
FCC,0.95472
FCC,1.174681
FCC,0.595651
FCC,1.036975
FCC,0.700438
FCC,0.84334
FCC,0.858382
FCC,0.524569
FCC,0.614768
FCC,1.154317
FCC,0.929721
FCC,0.871597
FCC,1.934129
FCC,1.18543
FCC,0.885495
FCC,1.044456
FCC,1.692561
FCC,0.93443
FCC,0.854745
FCC,0.842347
FCC,0.986345
FCC,0.653079
FCC,0.865225
FCC,1.570386
FCC,1.484182
FCC,1.142749
FCC,2.069177
FCC,1.6263
FCC,1.26502
FCC,1.24696
FCC,1.726515
FCC,0.995214
FCC,1.217246
FCC,1.328772
FCC,1.370941
FCC,1.661795
FCC,1.019838
FCC,0.898531
FCC,1.522439
FCC,1.693245
FCC,1.634146
FCC,1.75481
FCC,1.409821
FCC,1.222712
FCC,1.495158
FCC,1.015053
FCC,0.791205
FCC,0.627314
FCC,0.650985
FCC,0.359744
FCC,0.638951
FCC,1.780661
FCC,1.632511
FCC,1.52964
FCC,0.715848
FCC,0.609379
FCC,0.602439
FCC,0.608045
FCC,0.761283
FCC,0.672744
FCC,0.780888
FCC,1.231553
FCC,0.620779
FCC,1.272611
FCC,0.828664
FCC,1.231002
FCC,1.521565
FCC,1.362072
FCC,0.684029
FCC,0.699972
FCC,1.30218
FCC,1.519231
FCC,0.837131
FCC,1.281566
FCC,1.033492
FCC,1.255753
FCC,0.289378
FCC,1.51408
FCC,1.600293
FCC,1.699885
FCC,0.768984
FCC,1.048477
FCC,0.429571
FCC,1.443291
FCC,1.020539
FCC,1.279281
FCC,1.788745
FCC,1.217917
FCC,2.044142
FCC,1.150217
FCC,0.906874
FCC,0.895917
FCC,1.015915
FCC,0.470366
FCC,1.112037
FCC,1.729499
FCC,0.636469
FCC,0.453411
FCC,0.574156
FCC,0.932328
FCC,0.710358
FCC,1.330733
FCC,1.772778
FCC,1.195553
FCC,0.6805
FCC,0.613117
FCC,1.010164
FCC,1.313924
FCC,1.207883
FCC,0.528106
FCC,0.939231
FCC,0.711431
FCC,0.815343
FCC,1.051559
FCC,1.047062
FCC,0.944509
FCC,0.946483
FCC,1.612263
FCC,1.757947
FCC,1.73596
FCC,0.46884
FCC,1.420645
FCC,0.735113
FCC,1.202413
FCC,0.8987
FCC,1.317436
FCC,1.392066
FCC,1.123573
FCC,0.70517
FCC,0.889815
FCC,1.110074
FCC,0.475965
FCC,0.593491
FCC,0.657781
FCC,0.548222
FCC,0.643051
FCC,0.515597
FCC,0.579878
FCC,0.548451
FCC,0.574515
FCC,0.459392
FCC,0.370471
FCC,0.582341
FCC,0.437146
FCC,0.724628
FCC,0.603007
FCC,0.478092
FCC,0.398843
FCC,0.496704
FCC,1.831309
FCC,1.568224
FCC,0.457011
FCC,0.312858
FCC,1.63551
FCC,0.62285
FCC,1.169897
FCC,0.51291
FCC,0.538557
FCC,0.971135
FCC,0.798945
FCC,0.557251
FCC,0.775608
FCC,0.664839
FCC,1.640367
FCC,0.634788
FCC,1.718161
FCC,0.714952
FCC,0.49693
FCC,0.442721
FCC,0.384391
FCC,0.369537
FCC,0.940832
FCC,0.68987
FCC,0.386602
FCC,0.709389
FCC,0.20114
FCC,1.256399
FCC,1.23568
FCC,0.532655
FCC,0.31078
FCC,0.378907
FCC,0.835174
FCC,1.228404
FCC,1.077788
FCC,0.88042
FCC,0.83204
FCC,0.618707
FCC,0.741088
FCC,0.925638
FCC,1.268277
FCC,1.047399
FCC,0.701379
FCC,0.725427
FCC,0.582234
FCC,1.043674
FCC,1.020676
FCC,0.692405
FCC,0.748875
FCC,0.572353
FCC,1.561404
FCC,1.801678
FCC,1.134187
FCC,1.892683
FCC,0.758204
FCC,0.954574
FCC,0.776518
FCC,0.682868
FCC,0.868631
FCC,0.322191
FCC,1.311824
FCC,0.796619
FCC,0.972289
FCC,0.861948
FCC,1.176077
FCC,0.590448
FCC,0.816255
FCC,1.047834
FCC,0.60066
FCC,0.591666
FCC,0.472055
FCC,0.71461
FCC,0.399046
FCC,1.127016
FCC,0.132419
FCC,0.929739
FCC,0.820101
FCC,1.209971
FCC,0.801507
FCC,0.602131
FCC,0.977084
FCC,0.627088
FCC,1.410248
FCC,0.802484
FCC,1.625731
FCC,1.534272
FCC,1.292717
FCC,1.56105
FCC,0.697091
FCC,0.905054
FCC,0.737631
FCC,1.561852
FCC,1.014801
FCC,1.351313
FCC,0.768795
FCC,0.445378
FCC,1.745639
FCC,0.636843
FCC,1.877226
FCC,1.483531
FCC,1.4413
FCC,1.533473
FCC,1.122921
FCC,1.149056
FCC,1.200491
FCC,0.852953
FCC,0.886431
FCC,1.365816
FCC,0.849614
FCC,1.059424
FCC,0.962871
FCC,0.687012
FCC,1.283731
FCC,0.735595
FCC,1.065377
FCC,0.499788
FCC,1.09662
FCC,1.294538
FCC,0.601228
FCC,0.868485
FCC,1.600798
FCC,0.988334
FCC,2.090562
FCC,1.399136
FCC,1.176253
FCC,1.040208
FCC,0.774493
FCC,1.135604
FCC,0.865269
FCC,1.346789
FCC,1.049676
FCC,1.432955
FCC,1.104176
FCC,1.348266
FCC,1.056665
FCC,1.29944
FCC,0.49766
FCC,1.134542
FCC,1.15993
FCC,0.905971
FCC,1.391044
FCC,1.871717
FCC,1.630025
FCC,1.408981
FCC,0.777722
FCC,1.441716
FCC,1.807247
FCC,1.049667
FCC,1.205202
FCC,1.029733
FCC,0.537882
FCC,0.748199
FCC,1.04382
FCC,1.55379
FCC,0.760774
FCC,1.206986
FCC,1.416972
FCC,0.434962
FCC,1.326995
FCC,0.879533
FCC,0.846736
FCC,1.463616
FCC,0.949567
FCC,0.638845
FCC,0.468681
FCC,1.941182
FCC,0.420897
FCC,1.303183
FCC,0.444136
FCC,1.929319
FCC,0.802075
FCC,1.467705
FCC,1.413301
FCC,0.889079
FCC,1.340961
FCC,1.490464
FCC,1.935201
FCC,1.338702
FCC,1.028194
FCC,0.570996
FCC,1.77702
FCC,1.513638
FCC,1.447878
FCC,0.719652
FCC,1.483418
FCC,0.559765
FCC,1.042186
FCC,1.503293
FCC,1.399589
FCC,1.533501
FCC,1.189114
FCC,1.327463
FCC,1.599328
FCC,0.996983
FCC,0.731737
FCC,0.656378
FCC,0.762539
FCC,1.216323
FCC,0.744644
FCC,0.950881
FCC,1.660174
FCC,1.752605
FCC,0.921151
FCC,1.521649
FCC,0.813414
FCC,1.880807
FCC,0.724615
FCC,1.195367
FCC,0.449969
FCC,1.003229
FCC,0.810615
FCC,0.358734
FCC,0.511808
FCC,1.325167
FCC,1.584511
FCC,0.732102
FCC,0.967461
FCC,1.696096
FCC,1.006848
FCC,0.810399
FCC,0.507257
FCC,0.421671
FCC,1.170759
FCC,1.3125
FCC,1.517608
FCC,1.132037
FCC,0.490192
FCC,1.601768
FCC,0.937864
FCC,1.036307
FCC,0.943986
FCC,1.929957
FCC,1.581177
FCC,1.632699
FCC,1.525852
FCC,0.591667
FCC,1.504917
FCC,0.892748
FCC,0.773305
FCC,0.601623
FCC,1.516648
FCC,1.47727
FCC,1.038512
FCC,0.892603
FCC,0.695362
FCC,1.029234
FCC,0.618389
FCC,0.69853
FCC,0.690029
FCC,0.422608
FCC,0.640777
FCC,0.240544
FCC,1.943398
FCC,0.577138
FCC,1.279302
FCC,0.549711
FCC,1.052533
FCC,1.184512
FCC,1.877697
FCC,0.529854
FCC,1.301477
FCC,1.031226
FCC,1.742314
FCC,1.639176
FCC,1.061024
FCC,1.138757
FCC,1.389603
FCC,1.247623
FCC,0.51609
FCC,1.433117
FCC,1.476317
FCC,1.462905
FCC,1.269729
FCC,0.341698
FCC,0.624647
FCC,1.083243
FCC,0.684361
FCC,0.664679
FCC,0.630155
FCC,0.716029
FCC,0.878234
FCC,0.725665
FCC,0.699697
FCC,0.799281
FCC,0.741771
FCC,0.878225
FCC,0.486516
FCC,0.578928
FCC,0.678529
FCC,0.880801
FCC,0.941384
FCC,0.384625
FCC,1.069566
FCC,0.858427
FCC,0.780956
FCC,0.65553
FCC,1.647376
FCC,0.450073
FCC,0.99879
FCC,1.388359
FCC,0.704946
FCC,1.832839
FCC,1.59001
FCC,0.63809
FCC,1.727418
FCC,1.058045
FCC,1.270262
FCC,0.559257
FCC,1.093863
FCC,0.471926
FCC,0.640371
FCC,0.568603
FCC,0.486889
FCC,0.673459
FCC,1.642893
FCC,0.565893
FCC,0.560707
FCC,0.774598
FCC,0.509238
FCC,0.999846
FCC,0.839916
FCC,0.489733
FCC,0.429228
FCC,0.473192
FCC,0.627573
FCC,0.614594
FCC,2.002618
FCC,0.78107
FCC,1.348089
FCC,0.601486
FCC,0.33616
FCC,0.736392
FCC,1.145649
FCC,1.095126
FCC,0.456216
FCC,0.993046
FCC,1.013165
FCC,0.338861
FCC,0.651516
FCC,0.726523
FCC,0.673874
FCC,0.344848
FCC,0.560413
FCC,0.480935
FCC,0.41053
FCC,0.116702
FCC,0.148849
FCC,0.952184
FCC,0.697892
FCC,0.511589
FCC,1.832754
FCC,0.916323
FCC,1.078221
FCC,0.314117
FCC,0.362475
FCC,0.938814
FCC,0.629007
FCC,0.502613
FCC,0.58847
FCC,0.454444
FCC,0.760251
FCC,1.042122
FCC,1.293091
FCC,0.421871
FCC,0.584914
FCC,1.795091
FCC,0.658548
FCC,0.582514
FCC,0.648583
FCC,1.454096
FCC,0.491121
FCC,0.64929
FCC,1.484187
FCC,2.257762
FCC,0.765791
FCC,0.469525
FCC,1.387861
FCC,0.62112
FCC,1.459557
FCC,0.832787
FCC,0.310995
FCC,0.827866
FCC,1.151029
FCC,0.892181
FCC,0.78038
FCC,0.90707
FCC,1.278488
FCC,1.63147
FCC,0.905668
FCC,0.469702
FCC,0.81466
FCC,1.857027
FCC,1.486291
FCC,1.174424
FCC,1.047042
FCC,1.573433
FCC,1.379894
FCC,1.145939
FCC,1.289214
FCC,0.780219
FCC,1.620712
FCC,1.06549
FCC,1.037497
FCC,1.701392
FCC,0.846856
FCC,1.393235
FCC,1.261942
FCC,1.882202
FCC,1.802397
FCC,1.317
FCC,0.751101
FCC,0.746162
FCC,0.580039
FCC,0.855333
FCC,1.465429
FCC,0.519819
FCC,0.441598
FCC,1.038773
FCC,0.956349
FCC,0.850097
FCC,0.890382
FCC,1.598612
FCC,0.602786
FCC,0.633101
FCC,0.953192
FCC,1.397598
FCC,1.206795
FCC,0.363969
FCC,1.517215
FCC,0.90291
FCC,1.544383
FCC,1.833186
FCC,1.516974
FCC,0.794034
FCC,1.459102
FCC,1.726358
FCC,1.013108
FCC,0.613241
FCC,1.409532
FCC,0.654625
FCC,1.5075
FCC,1.017367
FCC,1.275094
FCC,0.569889
FCC,0.89499
FCC,1.271316
FCC,1.086566
FCC,0.32842
FCC,1.141817
FCC,1.417791
FCC,0.81568
FCC,1.23362
FCC,0.625752
FCC,0.678118
FCC,0.76447
FCC,1.575186
FCC,0.668862
FCC,0.702427
FCC,0.254285
FCC,1.922157
FCC,1.015737
FCC,0.708281
FCC,1.215129
FCC,0.407905
FCC,0.708323
FCC,0.659116
FCC,0.957472
FCC,1.035736
FCC,0.962243
FCC,1.026976
FCC,0.737956
FCC,1.999972
FCC,0.961996
FCC,1.572802
FCC,0.821327
FCC,1.186073
FCC,1.173629
FCC,0.454945
FCC,1.058574
FCC,1.405476
FCC,1.117538
FCC,1.300362
FCC,0.958029
FCC,0.63185
FCC,1.295599
FCC,0.776178
FCC,1.350449
FCC,1.352172
FCC,0.867981
FCC,0.779373
FCC,1.015862
FCC,2.105004
FCC,1.47965
FCC,0.985071
FCC,1.248368
FCC,0.918604
FCC,0.548797
FCC,0.72191
FCC,0.621059
FCC,1.553048
FCC,0.67533
FCC,1.086738
FCC,1.96798
FCC,0.796939
FCC,1.316011
FCC,1.390516
FCC,1.31709
FCC,0.721882
FCC,0.944472
FCC,0.825704
FCC,0.29034
FCC,0.872434
FCC,1.378729
FCC,0.710179
FCC,1.466646
FCC,1.444175
FCC,1.232292
FCC,1.494173
FCC,2.04816
FCC,1.177818
FCC,1.42234
FCC,1.442613
FCC,1.584393
FCC,1.055331
FCC,1.24052
FCC,1.526367
FCC,1.022923
FCC,1.774654
FCC,1.728344
FCC,2.028776
FCC,1.724664
FCC,1.152707
FCC,1.19781
FCC,1.042992
FCC,1.432766
FCC,0.742054
FCC,0.952994
FCC,0.442146
FCC,0.865199
FCC,1.133739
FCC,1.001872
FCC,2.015894
FCC,0.60039
FCC,0.53422
FCC,0.560357
FCC,0.595293
FCC,0.637135
FCC,0.420934
FCC,1.545557
FCC,1.146201
FCC,1.334582
FCC,1.215914
FCC,0.628454
FCC,0.604503
FCC,0.501969
FCC,1.563086
FCC,0.777258
FCC,0.827042
FCC,0.474214
FCC,0.278701
FCC,1.707663
FCC,0.377757
FCC,0.544041
FCC,1.508546
FCC,1.747395
FCC,0.754105
FCC,0.554864
FCC,1.325343
FCC,1.424731
FCC,1.422935
FCC,1.922241
FCC,1.034514
FCC,1.656933
FCC,0.350704
FCC,1.150755
FCC,1.152026
FCC,1.100124
FCC,1.18576
FCC,0.574115
FCC,1.517926
FCC,0.587025
FCC,1.681113
FCC,0.993499
FCC,1.933688
FCC,1.271137
FCC,1.755714
FCC,1.801399
FCC,0.5744
FCC,0.481811
FCC,0.449427
FCC,0.750454
FCC,0.802269
FCC,0.860318
FCC,0.914206
FCC,0.992628
FCC,1.791322
FCC,0.571212
FCC,0.567962
FCC,0.799992
FCC,0.562997
FCC,0.406785
FCC,0.962271
FCC,0.766321
FCC,0.711282
FCC,0.824377
FCC,1.575856
FCC,2.143094
FCC,1.587804
FCC,1.307098
FCC,0.483923
FCC,1.909975
FCC,0.64405
FCC,1.61464
FCC,0.916522
FCC,0.571348
FCC,1.537426
FCC,0.56524
FCC,1.604365
FCC,0.744663
FCC,1.619352
FCC,0.819947
FCC,0.893727
FCC,0.99501
FCC,0.637931
FCC,0.620546
FCC,0.344044
FCC,0.688586
FCC,0.295481
FCC,1.103957
FCC,0.736567
FCC,0.744961
FCC,0.796696
FCC,0.577401
FCC,0.824316
FCC,0.667785
FCC,0.612309
FCC,0.440633
FCC,0.343202
FCC,0.74373
FCC,1.399696
FCC,0.842418
FCC,1.479128
FCC,0.875824
FCC,0.99067
FCC,0.54626
FCC,0.355589
FCC,0.906642
FCC,1.488473
FCC,0.253832
FCC,0.546554
FCC,0.387312
FCC,0.90606
FCC,0.840203
FCC,1.929667
FCC,0.672847
FCC,0.413259
FCC,0.496224
FCC,0.849537
FCC,1.873676
FCC,1.116593
FCC,0.685516
FCC,0.173302
FCC,0.306352
FCC,0.95128
FCC,0.52997
FCC,1.124863
FCC,0.977704
FCC,1.06694
FCC,1.288162
FCC,0.496519
FCC,1.316312
FCC,0.542163
FCC,0.339157
FCC,1.078031
FCC,0.862148
FCC,0.726203
FCC,1.571065
FCC,0.912414
FCC,0.690418
FCC,1.387552
FCC,0.763884
FCC,1.901656
FCC,1.376107
FCC,0.879439
FCC,0.734251
FCC,0.610453
FCC,0.927501
FCC,0.601718
FCC,0.950791
FCC,0.679104
FCC,1.639218
FCC,1.700503
FCC,1.603903
FCC,0.816085
FCC,1.136645
FCC,1.423708
FCC,0.533353
FCC,0.511661
FCC,0.873282
FCC,0.835811
FCC,0.543151
FCC,0.954074
FCC,0.541818
FCC,0.493858
FCC,0.168413
FCC,1.097896
FCC,0.783231
FCC,1.21217
FCC,1.36321
FCC,0.864844
FCC,0.68134
FCC,1.599341
FCC,1.13715
FCC,1.289932
FCC,1.391277
FCC,1.159281
FCC,1.336088
FCC,1.42739
FCC,0.732946
FCC,1.137796
FCC,1.641844
FCC,1.23019
FCC,0.851521
FCC,0.795502
FCC,0.603695
FCC,1.776619
FCC,0.919308
FCC,1.254131
FCC,0.760259
FCC,0.613683
FCC,1.087764
FCC,1.115638
FCC,0.630923
FCC,0.958823
FCC,0.75141
FCC,0.544494
FCC,1.952765
FCC,1.370589
FCC,0.979466
FCC,0.481198
FCC,0.835158
FCC,0.819528
FCC,1.572632
FCC,1.533507
FCC,1.603001
FCC,1.05754
FCC,0.509226
FCC,0.788147
FCC,1.070611
FCC,1.462012
FCC,1.3058
FCC,1.2042
FCC,1.882808
FCC,1.029018
FCC,0.878669
FCC,1.645817
FCC,1.391777
FCC,1.432869
FCC,1.217492
FCC,0.634507
FCC,1.79226
FCC,0.712782
FCC,1.792604
FCC,1.943755
FCC,1.28976
FCC,1.862398
FCC,0.658705
FCC,0.776476
FCC,0.778363
FCC,0.903507
FCC,1.392705
FCC,1.843625
FCC,0.853229
FCC,0.545213
FCC,1.183849
FCC,1.394329
FCC,1.554245
FCC,0.950646
FCC,0.722957
FCC,1.479482
FCC,0.514129
FCC,0.851008
FCC,0.895791
FCC,0.383361
FCC,1.408163
FCC,1.216841
FCC,1.101952
FCC,0.480802
FCC,0.407012
FCC,0.895786
FCC,0.350475
FCC,1.042891
FCC,0.9936
FCC,1.421494
FCC,1.112789
FCC,1.876009
FCC,0.721623
FCC,1.610664
FCC,1.36382
FCC,1.04297
FCC,1.504287
FCC,0.757317
FCC,1.279903
FCC,1.587516
FCC,1.267684
FCC,1.13799
FCC,1.478429
FCC,1.389037
FCC,1.694496
FCC,1.256258
FCC,1.401785
FCC,1.992477
FCC,1.181604
FCC,0.721446
FCC,0.380754
FCC,0.415576
FCC,1.87694
FCC,0.612377
FCC,0.756989
FCC,0.499758
FCC,0.562391
FCC,1.940715
FCC,0.690614
FCC,0.721537
FCC,1.451259
FCC,1.052063
FCC,0.469725
FCC,1.269676
FCC,1.691267
FCC,1.721073
FCC,0.766404
FCC,1.211752
FCC,1.560352
FCC,0.465835
FCC,1.257724
FCC,2.284343
FCC,1.762513
FCC,1.414365
FCC,0.659307
FCC,1.462543
FCC,2.050522
FCC,1.66443
FCC,1.58764
FCC,0.718578
FCC,1.193044
FCC,1.709775
FCC,0.6864
FCC,0.57462
FCC,1.325454
FCC,0.892977
FCC,1.380534
FCC,1.711472
FCC,1.582125
FCC,1.828063
FCC,1.535014
FCC,1.572896
FCC,0.914609
FCC,1.147525
FCC,0.318741
FCC,0.615178
FCC,0.751879
FCC,0.508922
FCC,0.635541
FCC,0.869124
FCC,1.585158
FCC,0.57066
FCC,0.616295
FCC,1.597353
FCC,0.316118
FCC,0.496172
FCC,0.630871
FCC,0.625301
FCC,0.935194
FCC,0.934555
FCC,1.428242
FCC,0.407886
FCC,1.391103
FCC,1.394592
FCC,2.163206
FCC,0.754853
FCC,0.966328
FCC,0.723986
FCC,1.393473
FCC,0.457533
FCC,0.781215
FCC,0.872978
FCC,0.810691
FCC,0.880177
FCC,1.092842
FCC,1.88744
FCC,0.650977
FCC,1.217888
FCC,0.557175
FCC,0.64596
FCC,0.917049
FCC,0.797665
FCC,1.025516
FCC,0.509756
FCC,0.523812
FCC,0.281086
FCC,0.718369
FCC,0.865358
FCC,0.538037
FCC,0.262968
FCC,0.626334
FCC,0.695319
FCC,0.486567
FCC,0.514569
FCC,1.901872
FCC,0.564764
FCC,0.209497
FCC,0.706339
FCC,0.414831
FCC,1.327862
FCC,1.412036
FCC,0.985867
FCC,0.55401
FCC,0.372255
FCC,1.057968
FCC,0.611748
FCC,1.023052
FCC,1.127954
FCC,0.369971
FCC,1.765782
FCC,0.734627
FCC,1.070862
FCC,0.868669
FCC,0.706155
FCC,1.251206
FCC,0.890221
FCC,0.731187
FCC,0.564537
FCC,0.655774
FCC,0.527054
FCC,0.590021
FCC,1.086919
FCC,0.593905
FCC,0.303516
FCC,0.755508
FCC,1.494801
FCC,0.164261
FCC,0.556547
FCC,0.342346
FCC,0.674934
FCC,0.204003
FCC,0.735144
FCC,0.960419
FCC,1.180095
FCC,1.690426
FCC,0.493386
FCC,0.625872
FCC,0.55579
FCC,0.748552
FCC,0.450823
FCC,0.536033
FCC,1.233956
FCC,0.475696
FCC,2.029221
FCC,0.647862
FCC,0.356691
FCC,1.410476
FCC,0.506413
FCC,0.506979
FCC,0.593884
FCC,0.807936
FCC,1.20249
FCC,1.5566
FCC,1.067972
FCC,0.632512
FCC,0.722364
FCC,0.786582
FCC,0.68903
FCC,1.003005
FCC,1.230326
FCC,0.522142
FCC,0.617916
FCC,1.071017
FCC,0.798853
FCC,0.133827
FCC,0.605169
FCC,1.607018
FCC,0.716014
FCC,1.171867
FCC,1.440964
FCC,1.310167
FCC,0.978189
FCC,1.09424
FCC,1.144157
FCC,1.468955
FCC,0.819995
FCC,1.11599
FCC,1.395714
FCC,1.5363
FCC,0.29967
FCC,0.984099
FCC,0.847536
FCC,0.646007
FCC,0.340718
FCC,1.300775
FCC,0.376447
FCC,0.695966
FCC,0.502451
FCC,1.659798
FCC,0.89919
FCC,1.490746
FCC,0.745421
FCC,0.76303
FCC,0.729551
FCC,1.152893
FCC,1.440202
FCC,0.741385
FCC,0.525169
FCC,1.640904
FCC,1.278676
FCC,1.388799
FCC,1.313305
FCC,0.792233
FCC,1.304959
FCC,0.99135
FCC,0.316258
FCC,1.238809
FCC,1.801102
FCC,0.85434
FCC,0.866694
FCC,1.016637
FCC,1.439427
FCC,0.571763
FCC,1.411452
FCC,0.793774
FCC,0.658876
FCC,0.625214
FCC,1.184566
FCC,0.806611
FCC,0.660848
FCC,1.569576
FCC,0.919016
FCC,0.614062
FCC,1.517593
FCC,0.850145
FCC,1.154609
FCC,0.98212
FCC,1.291543
FCC,0.845549
FCC,0.91401
FCC,1.670258
FCC,0.594185
FCC,1.399998
FCC,0.12533
FCC,0.937195
FCC,1.027614
FCC,0.474288
FCC,1.59809
FCC,1.332842
FCC,1.46408
FCC,1.090515
FCC,0.795175
